osm_element,osm_id,osm_url,obs_ids,obs_url
node,2595073106,https://www.openstreetmap.org/node/2595073106,131680974;184095873;244662911;249868418;267179128;309285790,"https://www.inaturalist.org/observations?verifiable=any&id=131680974,184095873,244662911,249868418,267179128,309285790"
node,7279675035,https://www.openstreetmap.org/node/7279675035,309013438,https://www.inaturalist.org/observations?verifiable=any&id=309013438
node,10034072371,https://www.openstreetmap.org/node/10034072371,308386832,https://www.inaturalist.org/observations?verifiable=any&id=308386832
node,10733106496,https://www.openstreetmap.org/node/10733106496,12096346;14475365;17527224;31457613;35775313;41265597;100884752;123869748;154573114;160532005;182630987;182647991;218764246;226642270;243056040;243970691;247603658;308284151,"https://www.inaturalist.org/observations?verifiable=any&id=12096346,14475365,17527224,31457613,35775313,41265597,100884752,123869748,154573114,160532005,182630987,182647991,218764246,226642270,243056040,243970691,247603658,308284151"
node,9248793464,https://www.openstreetmap.org/node/9248793464,307259406,https://www.inaturalist.org/observations?verifiable=any&id=307259406
node,6172488918,https://www.openstreetmap.org/node/6172488918,2600454;299490751;306219154,"https://www.inaturalist.org/observations?verifiable=any&id=2600454,299490751,306219154"
node,8434343629,https://www.openstreetmap.org/node/8434343629,305845972,https://www.inaturalist.org/observations?verifiable=any&id=305845972
node,1589880634,https://www.openstreetmap.org/node/1589880634,305471412,https://www.inaturalist.org/observations?verifiable=any&id=305471412
node,12035707220,https://www.openstreetmap.org/node/12035707220,304661291,https://www.inaturalist.org/observations?verifiable=any&id=304661291
node,10819574159,https://www.openstreetmap.org/node/10819574159,197310328;232559263;239815853;253353529;259987853;304086912,"https://www.inaturalist.org/observations?verifiable=any&id=197310328,232559263,239815853,253353529,259987853,304086912"
node,13543695257,https://www.openstreetmap.org/node/13543695257,301905097,https://www.inaturalist.org/observations?verifiable=any&id=301905097
node,5832278978,https://www.openstreetmap.org/node/5832278978,300471848,https://www.inaturalist.org/observations?verifiable=any&id=300471848
node,13017839628,https://www.openstreetmap.org/node/13017839628,300169855,https://www.inaturalist.org/observations?verifiable=any&id=300169855
node,5312162827,https://www.openstreetmap.org/node/5312162827,58911430;240604513;299091869,"https://www.inaturalist.org/observations?verifiable=any&id=58911430,240604513,299091869"
node,13947236234,https://www.openstreetmap.org/node/13947236234,297927497,https://www.inaturalist.org/observations?verifiable=any&id=297927497
node,1500151302,https://www.openstreetmap.org/node/1500151302,129546444;152215406;152270197;152286496;153026047;202025279;203603436;216889478;231640022;296866457,"https://www.inaturalist.org/observations?verifiable=any&id=129546444,152215406,152270197,152286496,153026047,202025279,203603436,216889478,231640022,296866457"
node,13298360764,https://www.openstreetmap.org/node/13298360764,295973362,https://www.inaturalist.org/observations?verifiable=any&id=295973362
node,13775694719,https://www.openstreetmap.org/node/13775694719,23120231;76498013;153066743;153066744;153071215;153355579;194561183;210089346;294126698;294319856,"https://www.inaturalist.org/observations?verifiable=any&id=23120231,76498013,153066743,153066744,153071215,153355579,194561183,210089346,294126698,294319856"
node,3244460373,https://www.openstreetmap.org/node/3244460373,69053937;70514416;293240660,"https://www.inaturalist.org/observations?verifiable=any&id=69053937,70514416,293240660"
node,12954985321,https://www.openstreetmap.org/node/12954985321,292961484,https://www.inaturalist.org/observations?verifiable=any&id=292961484
node,820066085,https://www.openstreetmap.org/node/820066085,4159152;28387716;29934246;64400992;162608798;164337471;164358816;287189204;290688198,"https://www.inaturalist.org/observations?verifiable=any&id=4159152,28387716,29934246,64400992,162608798,164337471,164358816,287189204,290688198"
node,2769312531,https://www.openstreetmap.org/node/2769312531,80610681;285524855;288282097,"https://www.inaturalist.org/observations?verifiable=any&id=80610681,285524855,288282097"
node,10844452366,https://www.openstreetmap.org/node/10844452366,163137533;201251971;286321013,"https://www.inaturalist.org/observations?verifiable=any&id=163137533,201251971,286321013"
node,4313659083,https://www.openstreetmap.org/node/4313659083,283620920,https://www.inaturalist.org/observations?verifiable=any&id=283620920
node,11540258791,https://www.openstreetmap.org/node/11540258791,179499759;269461860;282386545,"https://www.inaturalist.org/observations?verifiable=any&id=179499759,269461860,282386545"
node,9165056002,https://www.openstreetmap.org/node/9165056002,82920040;140514629;208958432;276586136,"https://www.inaturalist.org/observations?verifiable=any&id=82920040,140514629,208958432,276586136"
node,1453427441,https://www.openstreetmap.org/node/1453427441,38169368;53036446;72619263;77481012;92725277;229660854;276495336,"https://www.inaturalist.org/observations?verifiable=any&id=38169368,53036446,72619263,77481012,92725277,229660854,276495336"
node,902496218,https://www.openstreetmap.org/node/902496218,173916252;275937578,"https://www.inaturalist.org/observations?verifiable=any&id=173916252,275937578"
node,6832096587,https://www.openstreetmap.org/node/6832096587,3861364;176287431;275347130,"https://www.inaturalist.org/observations?verifiable=any&id=3861364,176287431,275347130"
node,7882781419,https://www.openstreetmap.org/node/7882781419,30461001;73574329;136856814;149783846;162994489;167230615;219671274;220121298;256893459;274433380,"https://www.inaturalist.org/observations?verifiable=any&id=30461001,73574329,136856814,149783846,162994489,167230615,219671274,220121298,256893459,274433380"
node,10911564739,https://www.openstreetmap.org/node/10911564739,67646091;75461673;114788437;208968436;274060010,"https://www.inaturalist.org/observations?verifiable=any&id=67646091,75461673,114788437,208968436,274060010"
node,12773017664,https://www.openstreetmap.org/node/12773017664,272003781,https://www.inaturalist.org/observations?verifiable=any&id=272003781
node,2767057311,https://www.openstreetmap.org/node/2767057311,65496897;164872503;203022780;246503835;249085857;271933294,"https://www.inaturalist.org/observations?verifiable=any&id=65496897,164872503,203022780,246503835,249085857,271933294"
node,12770724927,https://www.openstreetmap.org/node/12770724927,271748522,https://www.inaturalist.org/observations?verifiable=any&id=271748522
node,13850754231,https://www.openstreetmap.org/node/13850754231,109903992;202904914;247147130;271591299,"https://www.inaturalist.org/observations?verifiable=any&id=109903992,202904914,247147130,271591299"
node,4781618342,https://www.openstreetmap.org/node/4781618342,122610397;270911163,"https://www.inaturalist.org/observations?verifiable=any&id=122610397,270911163"
node,2326501362,https://www.openstreetmap.org/node/2326501362,142815118;152392608;201236946;232534545;244579137;270698412,"https://www.inaturalist.org/observations?verifiable=any&id=142815118,152392608,201236946,232534545,244579137,270698412"
node,4135205056,https://www.openstreetmap.org/node/4135205056,270458942,https://www.inaturalist.org/observations?verifiable=any&id=270458942
node,1129572660,https://www.openstreetmap.org/node/1129572660,76979522;270280696,"https://www.inaturalist.org/observations?verifiable=any&id=76979522,270280696"
node,5646087828,https://www.openstreetmap.org/node/5646087828,70504820;270204591,"https://www.inaturalist.org/observations?verifiable=any&id=70504820,270204591"
node,4578464001,https://www.openstreetmap.org/node/4578464001,270060578,https://www.inaturalist.org/observations?verifiable=any&id=270060578
node,13812214430,https://www.openstreetmap.org/node/13812214430,269370946,https://www.inaturalist.org/observations?verifiable=any&id=269370946
node,6095571785,https://www.openstreetmap.org/node/6095571785,64300751;77091804;110882565;174579122;205890095;268905222,"https://www.inaturalist.org/observations?verifiable=any&id=64300751,77091804,110882565,174579122,205890095,268905222"
node,12190154500,https://www.openstreetmap.org/node/12190154500,268688662,https://www.inaturalist.org/observations?verifiable=any&id=268688662
node,2780045653,https://www.openstreetmap.org/node/2780045653,22837202;29230875;60984271;92075228;95129571;139280487;145264645;158232940;169666604;177050858;188684368;235277782;259953710;267487806,"https://www.inaturalist.org/observations?verifiable=any&id=22837202,29230875,60984271,92075228,95129571,139280487,145264645,158232940,169666604,177050858,188684368,235277782,259953710,267487806"
node,13930819501,https://www.openstreetmap.org/node/13930819501,266073977,https://www.inaturalist.org/observations?verifiable=any&id=266073977
node,6285332985,https://www.openstreetmap.org/node/6285332985,6200308;32805807;35875529;62165879;178135241;265797871,"https://www.inaturalist.org/observations?verifiable=any&id=6200308,32805807,35875529,62165879,178135241,265797871"
node,8396978959,https://www.openstreetmap.org/node/8396978959,265040841,https://www.inaturalist.org/observations?verifiable=any&id=265040841
node,8428535154,https://www.openstreetmap.org/node/8428535154,264103425,https://www.inaturalist.org/observations?verifiable=any&id=264103425
node,12579580576,https://www.openstreetmap.org/node/12579580576,261347419,https://www.inaturalist.org/observations?verifiable=any&id=261347419
node,2627623829,https://www.openstreetmap.org/node/2627623829,104207936;194688746;197359851;247785274;261090760,"https://www.inaturalist.org/observations?verifiable=any&id=104207936,194688746,197359851,247785274,261090760"
node,11447420374,https://www.openstreetmap.org/node/11447420374,66542819;199579686;253622601;260447404,"https://www.inaturalist.org/observations?verifiable=any&id=66542819,199579686,253622601,260447404"
node,3468998373,https://www.openstreetmap.org/node/3468998373,259193316,https://www.inaturalist.org/observations?verifiable=any&id=259193316
node,11411799227,https://www.openstreetmap.org/node/11411799227,258644876,https://www.inaturalist.org/observations?verifiable=any&id=258644876
node,554797659,https://www.openstreetmap.org/node/554797659,3454732;258225278,"https://www.inaturalist.org/observations?verifiable=any&id=3454732,258225278"
node,12506965556,https://www.openstreetmap.org/node/12506965556,258114239,https://www.inaturalist.org/observations?verifiable=any&id=258114239
node,6417173264,https://www.openstreetmap.org/node/6417173264,257639746,https://www.inaturalist.org/observations?verifiable=any&id=257639746
node,1371366506,https://www.openstreetmap.org/node/1371366506,191858087;257463251,"https://www.inaturalist.org/observations?verifiable=any&id=191858087,257463251"
node,6010809824,https://www.openstreetmap.org/node/6010809824,192037407;192037414;257169431,"https://www.inaturalist.org/observations?verifiable=any&id=192037407,192037414,257169431"
node,13928322992,https://www.openstreetmap.org/node/13928322992,257119472,https://www.inaturalist.org/observations?verifiable=any&id=257119472
node,13892687628,https://www.openstreetmap.org/node/13892687628,214833171;256802479,"https://www.inaturalist.org/observations?verifiable=any&id=214833171,256802479"
node,12460730038,https://www.openstreetmap.org/node/12460730038,256361708,https://www.inaturalist.org/observations?verifiable=any&id=256361708
node,12237645582,https://www.openstreetmap.org/node/12237645582,255583836,https://www.inaturalist.org/observations?verifiable=any&id=255583836
node,12433426252,https://www.openstreetmap.org/node/12433426252,255583092,https://www.inaturalist.org/observations?verifiable=any&id=255583092
node,8651709101,https://www.openstreetmap.org/node/8651709101,102548281;107114662;254296201,"https://www.inaturalist.org/observations?verifiable=any&id=102548281,107114662,254296201"
node,12394953895,https://www.openstreetmap.org/node/12394953895,254056592;254056761;254057197;254057460,"https://www.inaturalist.org/observations?verifiable=any&id=254056592,254056761,254057197,254057460"
node,12386840008,https://www.openstreetmap.org/node/12386840008,253656382,https://www.inaturalist.org/observations?verifiable=any&id=253656382
node,6635516819,https://www.openstreetmap.org/node/6635516819,1197885;10987984;19932750;37630808;37761664;64673504;189923489;205194143;248118181;252370614,"https://www.inaturalist.org/observations?verifiable=any&id=1197885,10987984,19932750,37630808,37761664,64673504,189923489,205194143,248118181,252370614"
node,856747349,https://www.openstreetmap.org/node/856747349,252172555,https://www.inaturalist.org/observations?verifiable=any&id=252172555
node,13812227489,https://www.openstreetmap.org/node/13812227489,252156630,https://www.inaturalist.org/observations?verifiable=any&id=252156630
node,12348101750,https://www.openstreetmap.org/node/12348101750,251865960,https://www.inaturalist.org/observations?verifiable=any&id=251865960
node,12348488796,https://www.openstreetmap.org/node/12348488796,251675534,https://www.inaturalist.org/observations?verifiable=any&id=251675534
node,12385329786,https://www.openstreetmap.org/node/12385329786,251067334,https://www.inaturalist.org/observations?verifiable=any&id=251067334
node,12301653618,https://www.openstreetmap.org/node/12301653618,249874339,https://www.inaturalist.org/observations?verifiable=any&id=249874339
node,7954386115,https://www.openstreetmap.org/node/7954386115,79039540;118244505;177036113;249273783,"https://www.inaturalist.org/observations?verifiable=any&id=79039540,118244505,177036113,249273783"
node,12282446277,https://www.openstreetmap.org/node/12282446277,248781309,https://www.inaturalist.org/observations?verifiable=any&id=248781309
node,12282446272,https://www.openstreetmap.org/node/12282446272,248780392,https://www.inaturalist.org/observations?verifiable=any&id=248780392
node,12278615275,https://www.openstreetmap.org/node/12278615275,248667290,https://www.inaturalist.org/observations?verifiable=any&id=248667290
node,12278615264,https://www.openstreetmap.org/node/12278615264,248666648,https://www.inaturalist.org/observations?verifiable=any&id=248666648
node,12278615272,https://www.openstreetmap.org/node/12278615272,248662624,https://www.inaturalist.org/observations?verifiable=any&id=248662624
node,12256290533,https://www.openstreetmap.org/node/12256290533,248637250,https://www.inaturalist.org/observations?verifiable=any&id=248637250
node,12254044421,https://www.openstreetmap.org/node/12254044421,247545888,https://www.inaturalist.org/observations?verifiable=any&id=247545888
node,9870414266,https://www.openstreetmap.org/node/9870414266,247203071,https://www.inaturalist.org/observations?verifiable=any&id=247203071
node,12241543437,https://www.openstreetmap.org/node/12241543437,246634602,https://www.inaturalist.org/observations?verifiable=any&id=246634602
node,12236286927,https://www.openstreetmap.org/node/12236286927,246368595,https://www.inaturalist.org/observations?verifiable=any&id=246368595
node,12215925319,https://www.openstreetmap.org/node/12215925319,245248593,https://www.inaturalist.org/observations?verifiable=any&id=245248593
node,704307759,https://www.openstreetmap.org/node/704307759,245206754,https://www.inaturalist.org/observations?verifiable=any&id=245206754
node,11008373106,https://www.openstreetmap.org/node/11008373106,198240740;243404294,"https://www.inaturalist.org/observations?verifiable=any&id=198240740,243404294"
node,6688038385,https://www.openstreetmap.org/node/6688038385,121630734;173638820;177467621;243382614,"https://www.inaturalist.org/observations?verifiable=any&id=121630734,173638820,177467621,243382614"
node,9171888966,https://www.openstreetmap.org/node/9171888966,111122930;239020230,"https://www.inaturalist.org/observations?verifiable=any&id=111122930,239020230"
node,8431669016,https://www.openstreetmap.org/node/8431669016,237893223,https://www.inaturalist.org/observations?verifiable=any&id=237893223
node,2694265433,https://www.openstreetmap.org/node/2694265433,70998205;136466243;139533671;233676693;235354375,"https://www.inaturalist.org/observations?verifiable=any&id=70998205,136466243,139533671,233676693,235354375"
node,10694411916,https://www.openstreetmap.org/node/10694411916,232965789,https://www.inaturalist.org/observations?verifiable=any&id=232965789
node,5895219394,https://www.openstreetmap.org/node/5895219394,26976350;26976377;55182972;57941507;103753338;112609523;194787871;232692519,"https://www.inaturalist.org/observations?verifiable=any&id=26976350,26976377,55182972,57941507,103753338,112609523,194787871,232692519"
node,13906810036,https://www.openstreetmap.org/node/13906810036,148198066;148543203;148642100;167432393;170367172;194069135;231125741,"https://www.inaturalist.org/observations?verifiable=any&id=148198066,148543203,148642100,167432393,170367172,194069135,231125741"
node,13194492030,https://www.openstreetmap.org/node/13194492030,229901125,https://www.inaturalist.org/observations?verifiable=any&id=229901125
node,12051123093,https://www.openstreetmap.org/node/12051123093,229029891,https://www.inaturalist.org/observations?verifiable=any&id=229029891
node,12051123094,https://www.openstreetmap.org/node/12051123094,229029578,https://www.inaturalist.org/observations?verifiable=any&id=229029578
node,3948932700,https://www.openstreetmap.org/node/3948932700,91230776;224210545,"https://www.inaturalist.org/observations?verifiable=any&id=91230776,224210545"
node,11663149436,https://www.openstreetmap.org/node/11663149436,224135803,https://www.inaturalist.org/observations?verifiable=any&id=224135803
node,3695865876,https://www.openstreetmap.org/node/3695865876,222781206;223361621,"https://www.inaturalist.org/observations?verifiable=any&id=222781206,223361621"
node,13194571761,https://www.openstreetmap.org/node/13194571761,222714276,https://www.inaturalist.org/observations?verifiable=any&id=222714276
node,4479725157,https://www.openstreetmap.org/node/4479725157,83781826;212574705;220484833,"https://www.inaturalist.org/observations?verifiable=any&id=83781826,212574705,220484833"
node,10258786156,https://www.openstreetmap.org/node/10258786156,218838467,https://www.inaturalist.org/observations?verifiable=any&id=218838467
node,8420837735,https://www.openstreetmap.org/node/8420837735,218581592,https://www.inaturalist.org/observations?verifiable=any&id=218581592
node,13947250503,https://www.openstreetmap.org/node/13947250503,125741865;215160154,"https://www.inaturalist.org/observations?verifiable=any&id=125741865,215160154"
node,8433054667,https://www.openstreetmap.org/node/8433054667,195097488;213718551,"https://www.inaturalist.org/observations?verifiable=any&id=195097488,213718551"
node,13951530015,https://www.openstreetmap.org/node/13951530015,207025146,https://www.inaturalist.org/observations?verifiable=any&id=207025146
node,11483845746,https://www.openstreetmap.org/node/11483845746,195685281;205419997,"https://www.inaturalist.org/observations?verifiable=any&id=195685281,205419997"
node,13856339454,https://www.openstreetmap.org/node/13856339454,204478316,https://www.inaturalist.org/observations?verifiable=any&id=204478316
node,6068989352,https://www.openstreetmap.org/node/6068989352,204007931,https://www.inaturalist.org/observations?verifiable=any&id=204007931
node,5282754331,https://www.openstreetmap.org/node/5282754331,201296702,https://www.inaturalist.org/observations?verifiable=any&id=201296702
node,3760878479,https://www.openstreetmap.org/node/3760878479,1235585;4771356;40867884;104100324;105477597;123736583;136134025;145484856;145487356;145487940;200798931,"https://www.inaturalist.org/observations?verifiable=any&id=1235585,4771356,40867884,104100324,105477597,123736583,136134025,145484856,145487356,145487940,200798931"
node,6253504394,https://www.openstreetmap.org/node/6253504394,199728257;200034736,"https://www.inaturalist.org/observations?verifiable=any&id=199728257,200034736"
node,13906732871,https://www.openstreetmap.org/node/13906732871,161395279;195996920;199324321,"https://www.inaturalist.org/observations?verifiable=any&id=161395279,195996920,199324321"
node,11036039567,https://www.openstreetmap.org/node/11036039567,159840801;198881163,"https://www.inaturalist.org/observations?verifiable=any&id=159840801,198881163"
node,11940433519,https://www.openstreetmap.org/node/11940433519,193491864;198591093,"https://www.inaturalist.org/observations?verifiable=any&id=193491864,198591093"
node,6641834355,https://www.openstreetmap.org/node/6641834355,198436678,https://www.inaturalist.org/observations?verifiable=any&id=198436678
node,6269355706,https://www.openstreetmap.org/node/6269355706,69863353;69863399;107510683;197742898,"https://www.inaturalist.org/observations?verifiable=any&id=69863353,69863399,107510683,197742898"
node,11474757433,https://www.openstreetmap.org/node/11474757433,27868410;195369620,"https://www.inaturalist.org/observations?verifiable=any&id=27868410,195369620"
node,5803910238,https://www.openstreetmap.org/node/5803910238,195104130,https://www.inaturalist.org/observations?verifiable=any&id=195104130
node,4783402443,https://www.openstreetmap.org/node/4783402443,195095604,https://www.inaturalist.org/observations?verifiable=any&id=195095604
node,11463718236,https://www.openstreetmap.org/node/11463718236,194965641,https://www.inaturalist.org/observations?verifiable=any&id=194965641
node,1658019663,https://www.openstreetmap.org/node/1658019663,194887735,https://www.inaturalist.org/observations?verifiable=any&id=194887735
node,12660891542,https://www.openstreetmap.org/node/12660891542,144656035;194586738,"https://www.inaturalist.org/observations?verifiable=any&id=144656035,194586738"
node,13928320467,https://www.openstreetmap.org/node/13928320467,193863040,https://www.inaturalist.org/observations?verifiable=any&id=193863040
node,502431115,https://www.openstreetmap.org/node/502431115,11107272;37648205;60065098;67086385;70352046;87176015;193038772,"https://www.inaturalist.org/observations?verifiable=any&id=11107272,37648205,60065098,67086385,70352046,87176015,193038772"
node,7799520854,https://www.openstreetmap.org/node/7799520854,190681775,https://www.inaturalist.org/observations?verifiable=any&id=190681775
node,6332306062,https://www.openstreetmap.org/node/6332306062,190476095,https://www.inaturalist.org/observations?verifiable=any&id=190476095
node,9447131898,https://www.openstreetmap.org/node/9447131898,187081959,https://www.inaturalist.org/observations?verifiable=any&id=187081959
node,12344493920,https://www.openstreetmap.org/node/12344493920,144012556;180347216,"https://www.inaturalist.org/observations?verifiable=any&id=144012556,180347216"
node,8431428631,https://www.openstreetmap.org/node/8431428631,178442278,https://www.inaturalist.org/observations?verifiable=any&id=178442278
node,5686330855,https://www.openstreetmap.org/node/5686330855,8890976;138650532;178039366,"https://www.inaturalist.org/observations?verifiable=any&id=8890976,138650532,178039366"
node,3315835259,https://www.openstreetmap.org/node/3315835259,65629454;177167465,"https://www.inaturalist.org/observations?verifiable=any&id=65629454,177167465"
node,6784679751,https://www.openstreetmap.org/node/6784679751,153336262;175717683,"https://www.inaturalist.org/observations?verifiable=any&id=153336262,175717683"
node,11461245474,https://www.openstreetmap.org/node/11461245474,175558796,https://www.inaturalist.org/observations?verifiable=any&id=175558796
node,5517182851,https://www.openstreetmap.org/node/5517182851,16021605;174899989,"https://www.inaturalist.org/observations?verifiable=any&id=16021605,174899989"
node,1305571046,https://www.openstreetmap.org/node/1305571046,174435683,https://www.inaturalist.org/observations?verifiable=any&id=174435683
node,5204132306,https://www.openstreetmap.org/node/5204132306,145543861;153450383;174286028,"https://www.inaturalist.org/observations?verifiable=any&id=145543861,153450383,174286028"
node,12492483351,https://www.openstreetmap.org/node/12492483351,69612090;172572384,"https://www.inaturalist.org/observations?verifiable=any&id=69612090,172572384"
node,11161772098,https://www.openstreetmap.org/node/11161772098,172059991,https://www.inaturalist.org/observations?verifiable=any&id=172059991
node,3331427775,https://www.openstreetmap.org/node/3331427775,1728316;88569146;137997205;169205097,"https://www.inaturalist.org/observations?verifiable=any&id=1728316,88569146,137997205,169205097"
node,12633097652,https://www.openstreetmap.org/node/12633097652,13388763;39778157;69571590;80730277;91184079;146425991;155213745,"https://www.inaturalist.org/observations?verifiable=any&id=13388763,39778157,69571590,80730277,91184079,146425991,155213745"
node,893144649,https://www.openstreetmap.org/node/893144649,40411348;40519231;44729786;151973539,"https://www.inaturalist.org/observations?verifiable=any&id=40411348,40519231,44729786,151973539"
node,3097835746,https://www.openstreetmap.org/node/3097835746,151860532,https://www.inaturalist.org/observations?verifiable=any&id=151860532
node,11005854426,https://www.openstreetmap.org/node/11005854426,84664001;143088238;151756188,"https://www.inaturalist.org/observations?verifiable=any&id=84664001,143088238,151756188"
node,11955120730,https://www.openstreetmap.org/node/11955120730,150268578,https://www.inaturalist.org/observations?verifiable=any&id=150268578
node,3960669083,https://www.openstreetmap.org/node/3960669083,54317899;88611540;150198914,"https://www.inaturalist.org/observations?verifiable=any&id=54317899,88611540,150198914"
node,13603528947,https://www.openstreetmap.org/node/13603528947,147269577,https://www.inaturalist.org/observations?verifiable=any&id=147269577
node,3394098031,https://www.openstreetmap.org/node/3394098031,118973769;145884706;146261086,"https://www.inaturalist.org/observations?verifiable=any&id=118973769,145884706,146261086"
node,11963657577,https://www.openstreetmap.org/node/11963657577,145710297,https://www.inaturalist.org/observations?verifiable=any&id=145710297
node,3985701984,https://www.openstreetmap.org/node/3985701984,113736743;144542001,"https://www.inaturalist.org/observations?verifiable=any&id=113736743,144542001"
node,2327724042,https://www.openstreetmap.org/node/2327724042,142815444,https://www.inaturalist.org/observations?verifiable=any&id=142815444
node,2198052032,https://www.openstreetmap.org/node/2198052032,141365761,https://www.inaturalist.org/observations?verifiable=any&id=141365761
node,4408940096,https://www.openstreetmap.org/node/4408940096,141187660,https://www.inaturalist.org/observations?verifiable=any&id=141187660
node,9815170173,https://www.openstreetmap.org/node/9815170173,140245134,https://www.inaturalist.org/observations?verifiable=any&id=140245134
node,8990701494,https://www.openstreetmap.org/node/8990701494,56190048;139852878,"https://www.inaturalist.org/observations?verifiable=any&id=56190048,139852878"
node,11993083766,https://www.openstreetmap.org/node/11993083766,138192912,https://www.inaturalist.org/observations?verifiable=any&id=138192912
node,13571397034,https://www.openstreetmap.org/node/13571397034,137482671,https://www.inaturalist.org/observations?verifiable=any&id=137482671
node,11161994590,https://www.openstreetmap.org/node/11161994590,134957937,https://www.inaturalist.org/observations?verifiable=any&id=134957937
node,6718565803,https://www.openstreetmap.org/node/6718565803,24164872;134574763,"https://www.inaturalist.org/observations?verifiable=any&id=24164872,134574763"
node,10933595264,https://www.openstreetmap.org/node/10933595264,132393403,https://www.inaturalist.org/observations?verifiable=any&id=132393403
node,10933595265,https://www.openstreetmap.org/node/10933595265,132393394,https://www.inaturalist.org/observations?verifiable=any&id=132393394
node,13900681637,https://www.openstreetmap.org/node/13900681637,127488627,https://www.inaturalist.org/observations?verifiable=any&id=127488627
node,3205794908,https://www.openstreetmap.org/node/3205794908,114153526;114153529;124483714,"https://www.inaturalist.org/observations?verifiable=any&id=114153526,114153529,124483714"
node,11991211899,https://www.openstreetmap.org/node/11991211899,118363898,https://www.inaturalist.org/observations?verifiable=any&id=118363898
node,11991408562,https://www.openstreetmap.org/node/11991408562,118363459,https://www.inaturalist.org/observations?verifiable=any&id=118363459
node,2811001427,https://www.openstreetmap.org/node/2811001427,117784764,https://www.inaturalist.org/observations?verifiable=any&id=117784764
node,1419409787,https://www.openstreetmap.org/node/1419409787,24764877;70299362;117368171,"https://www.inaturalist.org/observations?verifiable=any&id=24764877,70299362,117368171"
node,1371629175,https://www.openstreetmap.org/node/1371629175,111122855,https://www.inaturalist.org/observations?verifiable=any&id=111122855
node,12663083889,https://www.openstreetmap.org/node/12663083889,63343777;109958541,"https://www.inaturalist.org/observations?verifiable=any&id=63343777,109958541"
node,930847949,https://www.openstreetmap.org/node/930847949,109319368,https://www.inaturalist.org/observations?verifiable=any&id=109319368
node,9833545423,https://www.openstreetmap.org/node/9833545423,108972367,https://www.inaturalist.org/observations?verifiable=any&id=108972367
node,11244368030,https://www.openstreetmap.org/node/11244368030,34867050;106940261,"https://www.inaturalist.org/observations?verifiable=any&id=34867050,106940261"
node,11460965392,https://www.openstreetmap.org/node/11460965392,104020288;104306521;106638425,"https://www.inaturalist.org/observations?verifiable=any&id=104020288,104306521,106638425"
node,5316450822,https://www.openstreetmap.org/node/5316450822,69870352;106401838,"https://www.inaturalist.org/observations?verifiable=any&id=69870352,106401838"
node,13375808054,https://www.openstreetmap.org/node/13375808054,106155271,https://www.inaturalist.org/observations?verifiable=any&id=106155271
node,11993067611,https://www.openstreetmap.org/node/11993067611,105770891,https://www.inaturalist.org/observations?verifiable=any&id=105770891
node,6920880887,https://www.openstreetmap.org/node/6920880887,101379654,https://www.inaturalist.org/observations?verifiable=any&id=101379654
node,4433440050,https://www.openstreetmap.org/node/4433440050,96892561,https://www.inaturalist.org/observations?verifiable=any&id=96892561
node,3331427777,https://www.openstreetmap.org/node/3331427777,87281072,https://www.inaturalist.org/observations?verifiable=any&id=87281072
node,6902416123,https://www.openstreetmap.org/node/6902416123,86964383,https://www.inaturalist.org/observations?verifiable=any&id=86964383
node,3331427773,https://www.openstreetmap.org/node/3331427773,219941;86234713,"https://www.inaturalist.org/observations?verifiable=any&id=219941,86234713"
node,13952423282,https://www.openstreetmap.org/node/13952423282,79266107,https://www.inaturalist.org/observations?verifiable=any&id=79266107
node,13952444827,https://www.openstreetmap.org/node/13952444827,79150884,https://www.inaturalist.org/observations?verifiable=any&id=79150884
node,3948932693,https://www.openstreetmap.org/node/3948932693,78365046,https://www.inaturalist.org/observations?verifiable=any&id=78365046
node,3948932709,https://www.openstreetmap.org/node/3948932709,78363600,https://www.inaturalist.org/observations?verifiable=any&id=78363600
node,10271230881,https://www.openstreetmap.org/node/10271230881,78335884,https://www.inaturalist.org/observations?verifiable=any&id=78335884
node,3948932724,https://www.openstreetmap.org/node/3948932724,78330316,https://www.inaturalist.org/observations?verifiable=any&id=78330316
node,13928249470,https://www.openstreetmap.org/node/13928249470,74356522,https://www.inaturalist.org/observations?verifiable=any&id=74356522
node,3948932696,https://www.openstreetmap.org/node/3948932696,73930297,https://www.inaturalist.org/observations?verifiable=any&id=73930297
node,8605609491,https://www.openstreetmap.org/node/8605609491,73282332,https://www.inaturalist.org/observations?verifiable=any&id=73282332
node,3064829669,https://www.openstreetmap.org/node/3064829669,71115203,https://www.inaturalist.org/observations?verifiable=any&id=71115203
node,5624084691,https://www.openstreetmap.org/node/5624084691,70009391,https://www.inaturalist.org/observations?verifiable=any&id=70009391
node,2999733877,https://www.openstreetmap.org/node/2999733877,69823977,https://www.inaturalist.org/observations?verifiable=any&id=69823977
node,6537550983,https://www.openstreetmap.org/node/6537550983,69232574,https://www.inaturalist.org/observations?verifiable=any&id=69232574
node,11447553430,https://www.openstreetmap.org/node/11447553430,68911083,https://www.inaturalist.org/observations?verifiable=any&id=68911083
node,13915139708,https://www.openstreetmap.org/node/13915139708,66198393,https://www.inaturalist.org/observations?verifiable=any&id=66198393
node,9998163070,https://www.openstreetmap.org/node/9998163070,65033779,https://www.inaturalist.org/observations?verifiable=any&id=65033779
